Entity,Code,Day,people_vaccinated,145608-annotations
Guyana,GUY,2022-02-16,428991,
Guyana,GUY,2022-02-19,429982,
Guyana,GUY,2022-02-23,430877,
Guyana,GUY,2022-02-25,431296,
Guyana,GUY,2022-02-26,431597,
Guyana,GUY,2022-03-01,432381,
Guyana,GUY,2022-03-04,433497,
Guyana,GUY,2022-03-07,434509,
Guyana,GUY,2022-03-10,434878,
Guyana,GUY,2022-03-11,468737,
Guyana,GUY,2022-03-16,470529,
Guyana,GUY,2022-03-18,471030,
Guyana,GUY,2022-03-23,471710,
Guyana,GUY,2022-03-25,471864,
Guyana,GUY,2022-03-30,472171,
Guyana,GUY,2022-04-01,472424,
Guyana,GUY,2022-04-08,472988,
Guyana,GUY,2022-04-15,473425,
Guyana,GUY,2022-04-22,473926,
Guyana,GUY,2022-04-29,474392,
Guyana,GUY,2022-05-06,475116,
Guyana,GUY,2022-05-13,475530,
Guyana,GUY,2022-05-20,476000,
Guyana,GUY,2022-06-03,476991,
Guyana,GUY,2022-06-08,477432,
Guyana,GUY,2022-06-15,477694,
Guyana,GUY,2022-06-17,477942,
Guyana,GUY,2022-06-22,478010,
Guyana,GUY,2022-06-30,481810,
Guyana,GUY,2022-07-01,482339,
Guyana,GUY,2022-07-07,484014,
Guyana,GUY,2022-07-13,484286,
Guyana,GUY,2022-07-15,485218,
Guyana,GUY,2022-07-27,485891,
Haiti,HTI,2021-07-16,38,
Haiti,HTI,2021-07-21,2041,
Haiti,HTI,2021-07-22,2198,
Haiti,HTI,2021-07-26,3369,
Haiti,HTI,2021-07-27,4078,
Haiti,HTI,2021-07-28,4526,
Haiti,HTI,2021-07-29,5425,
Haiti,HTI,2021-07-30,6576,
Haiti,HTI,2021-08-02,8448,
Haiti,HTI,2021-08-03,9630,
Haiti,HTI,2021-08-04,11209,
Haiti,HTI,2021-08-05,12641,
Haiti,HTI,2021-08-06,14074,
Haiti,HTI,2021-08-09,15454,
Haiti,HTI,2021-08-10,16938,
Haiti,HTI,2021-08-11,19157,
Haiti,HTI,2021-08-13,20251,
Haiti,HTI,2021-08-16,20948,
Haiti,HTI,2021-08-18,23044,
Haiti,HTI,2021-08-21,24560,
Haiti,HTI,2021-08-23,25307,
Haiti,HTI,2021-08-25,26058,
Haiti,HTI,2021-08-26,26208,
Haiti,HTI,2021-08-27,27305,
Haiti,HTI,2021-08-31,29332,
Haiti,HTI,2021-09-03,32226,
Haiti,HTI,2021-09-07,34317,
Haiti,HTI,2021-09-09,36583,
Haiti,HTI,2021-09-10,37389,
Haiti,HTI,2021-09-17,42494,
Haiti,HTI,2021-09-21,42899,
Haiti,HTI,2021-09-26,47010,
Haiti,HTI,2021-10-01,49201,
Haiti,HTI,2021-10-02,52788,
Haiti,HTI,2021-10-07,62929,
Haiti,HTI,2021-10-10,69379,
Haiti,HTI,2021-10-15,73568,
Haiti,HTI,2021-10-18,79404,
Haiti,HTI,2021-10-29,88251,
Haiti,HTI,2021-10-31,96262,
Haiti,HTI,2021-11-05,96384,
Haiti,HTI,2021-11-11,97950,
Haiti,HTI,2021-11-12,104920,
Haiti,HTI,2021-11-15,106997,
Haiti,HTI,2021-11-19,118222,
Haiti,HTI,2021-12-16,120569,
Haiti,HTI,2021-12-17,122580,
Haiti,HTI,2021-12-29,123936,
Haiti,HTI,2022-01-01,125187,
Haiti,HTI,2022-01-21,129714,
Haiti,HTI,2022-01-30,143733,
Haiti,HTI,2022-02-16,150155,
Haiti,HTI,2022-02-25,151962,
Haiti,HTI,2022-03-04,156166,
Haiti,HTI,2022-03-09,157571,
Haiti,HTI,2022-03-16,159661,
Haiti,HTI,2022-03-23,163710,
Haiti,HTI,2022-03-30,166527,
Haiti,HTI,2022-04-01,167574,
Haiti,HTI,2022-04-08,167891,
Haiti,HTI,2022-04-15,174804,
Haiti,HTI,2022-04-22,175526,
Haiti,HTI,2022-04-29,179925,
Haiti,HTI,2022-05-06,181322,
Haiti,HTI,2022-05-13,183676,
Haiti,HTI,2022-05-20,184969,
Haiti,HTI,2022-06-03,188584,
Haiti,HTI,2022-06-10,191568,
Haiti,HTI,2022-06-17,219752,
Haiti,HTI,2022-06-24,241385,
Haiti,HTI,2022-07-08,246247,
Haiti,HTI,2022-07-15,248075,
Haiti,HTI,2022-07-29,249913,
Haiti,HTI,2022-08-12,253573,
Haiti,HTI,2022-08-19,254833,
Haiti,HTI,2022-09-02,358905,
Haiti,HTI,2022-09-16,361212,
Haiti,HTI,2022-10-14,365708,
Haiti,HTI,2022-10-28,397765,
High income,,2020-12-02,0,
High income,,2020-12-03,0,
High income,,2020-12-04,1,
High income,,2020-12-05,1,
High income,,2020-12-06,1,
High income,,2020-12-07,2,
High income,,2020-12-08,8,
High income,,2020-12-09,10,
High income,,2020-12-10,11,
High income,,2020-12-11,16,
High income,,2020-12-12,17,
High income,,2020-12-13,33054,
High income,,2020-12-14,37634,
High income,,2020-12-15,84614,
High income,,2020-12-16,242184,
High income,,2020-12-17,514545,
High income,,2020-12-18,929641,
High income,,2020-12-19,1110449,
High income,,2020-12-20,1223410,
High income,,2020-12-21,1635218,
High income,,2020-12-22,2127170,
High income,,2020-12-23,2803400,
High income,,2020-12-24,3091406,
High income,,2020-12-25,3150793,
High income,,2020-12-26,3327696,
High income,,2020-12-27,3581659,
High income,,2020-12-28,4345524,
High income,,2020-12-29,5304431,
High income,,2020-12-30,6435407,
High income,,2020-12-31,7130002,
High income,,2021-01-01,7373398,
High income,,2021-01-02,7812351,
High income,,2021-01-03,8206075,
High income,,2021-01-04,9263469,
High income,,2021-01-05,10457531,
High income,,2021-01-06,11675490,
High income,,2021-01-07,13076941,
High income,,2021-01-08,14536141,
High income,,2021-01-09,15198217,
High income,,2021-01-10,18729141,
High income,,2021-01-11,20106911,
High income,,2021-01-12,21756747,
High income,,2021-01-13,23717721,
High income,,2021-01-14,25847748,
High income,,2021-01-15,28007991,
High income,,2021-01-16,29181697,
High income,,2021-01-17,30052069,
High income,,2021-01-18,31601602,
High income,,2021-01-19,33549035,
High income,,2021-01-20,35693839,
High income,,2021-01-21,38051993,
High income,,2021-01-22,40661645,
High income,,2021-01-23,42151234,
High income,,2021-01-24,43096232,
High income,,2021-01-25,44644958,
High income,,2021-01-26,46509837,
High income,,2021-01-27,48568224,
High income,,2021-01-28,50844897,
High income,,2021-01-29,53243252,
High income,,2021-01-30,54800254,
High income,,2021-01-31,55788477,
High income,,2021-02-01,57234023,
High income,,2021-02-02,58970343,
High income,,2021-02-03,61268228,
High income,,2021-02-04,63753033,
High income,,2021-02-05,66271780,
High income,,2021-02-06,67876091,
High income,,2021-02-07,68708619,
High income,,2021-02-08,70398269,
High income,,2021-02-09,72517020,
High income,,2021-02-10,74887992,
High income,,2021-02-11,77528958,
High income,,2021-02-12,80272390,
High income,,2021-02-13,81930561,
High income,,2021-02-14,82898678,
High income,,2021-02-15,84594884,
High income,,2021-02-16,86447676,
High income,,2021-02-17,88735673,
High income,,2021-02-18,90930663,
High income,,2021-02-19,93104468,
High income,,2021-02-20,94427097,
High income,,2021-02-21,95426280,
High income,,2021-02-22,96964932,
High income,,2021-02-23,101560504,
High income,,2021-02-24,104259460,
High income,,2021-02-25,107213920,
High income,,2021-02-26,110818164,
High income,,2021-02-27,112961654,
High income,,2021-02-28,114486364,
High income,,2021-03-01,116837739,
High income,,2021-03-02,119692396,
High income,,2021-03-03,123114809,
High income,,2021-03-04,127020295,
High income,,2021-03-05,131084701,
High income,,2021-03-06,133807963,
High income,,2021-03-07,135734033,
High income,,2021-03-08,138839615,
High income,,2021-03-09,142291682,
High income,,2021-03-10,146029387,
High income,,2021-03-11,150317091,
High income,,2021-03-12,154665441,
High income,,2021-03-13,157533075,
High income,,2021-03-14,159436977,
High income,,2021-03-15,162635056,
High income,,2021-03-16,166199161,
High income,,2021-03-17,170066136,
High income,,2021-03-18,174241268,
High income,,2021-03-19,178642176,
High income,,2021-03-20,181753700,
High income,,2021-03-21,183711642,
High income,,2021-03-22,187217723,
High income,,2021-03-23,191055768,
High income,,2021-03-24,195367182,
High income,,2021-03-25,199781858,
High income,,2021-03-26,204858448,
High income,,2021-03-27,207676367,
High income,,2021-03-28,209699680,
High income,,2021-03-29,213324474,
High income,,2021-03-30,217442124,
High income,,2021-03-31,222127047,
High income,,2021-04-01,226929573,
High income,,2021-04-02,230919973,
High income,,2021-04-03,233499717,
High income,,2021-04-04,235006732,
High income,,2021-04-05,237982339,
High income,,2021-04-06,242173671,
High income,,2021-04-07,247607141,
High income,,2021-04-08,253180009,
High income,,2021-04-09,258981982,
High income,,2021-04-10,262652646,
High income,,2021-04-11,264978591,
High income,,2021-04-12,269136867,
High income,,2021-04-13,273458495,
High income,,2021-04-14,278018115,
High income,,2021-04-15,283037092,
High income,,2021-04-16,288507022,
High income,,2021-04-17,291404748,
High income,,2021-04-18,294068615,
High income,,2021-04-19,298008827,
High income,,2021-04-20,303565562,
High income,,2021-04-21,308130271,
High income,,2021-04-22,312793241,
High income,,2021-04-23,318017772,
High income,,2021-04-24,320673373,
High income,,2021-04-25,323607847,
High income,,2021-04-26,326940631,
High income,,2021-04-27,331349061,
High income,,2021-04-28,336186508,
High income,,2021-04-29,341770841,
High income,,2021-04-30,346881543,
High income,,2021-05-01,349451194,
High income,,2021-05-02,351978642,
High income,,2021-05-03,354806199,
High income,,2021-05-04,358440663,
High income,,2021-05-05,362885346,
High income,,2021-05-06,367572546,
High income,,2021-05-07,372490463,
High income,,2021-05-08,375092691,
High income,,2021-05-09,377923535,
High income,,2021-05-10,381289555,
High income,,2021-05-11,385462303,
High income,,2021-05-12,389867629,
High income,,2021-05-13,394251798,
High income,,2021-05-14,399558925,
High income,,2021-05-15,402821142,
High income,,2021-05-16,405959560,
High income,,2021-05-17,409802948,
High income,,2021-05-18,414332744,
High income,,2021-05-19,418962470,
High income,,2021-05-20,423984375,
High income,,2021-05-21,429223258,
High income,,2021-05-22,432290730,
High income,,2021-05-23,435223004,
High income,,2021-05-24,438693515,
High income,,2021-05-25,442653938,
High income,,2021-05-26,447228885,
High income,,2021-05-27,452263960,
High income,,2021-05-28,457623733,
High income,,2021-05-29,460553510,
High income,,2021-05-30,463243133,
High income,,2021-05-31,466759231,
High income,,2021-06-01,471499029,
High income,,2021-06-02,476740792,
High income,,2021-06-03,481348769,
High income,,2021-06-04,486723636,
High income,,2021-06-05,489977504,
High income,,2021-06-06,493389885,
High income,,2021-06-07,498109464,
High income,,2021-06-08,502944258,
High income,,2021-06-09,507918864,
High income,,2021-06-10,513013843,
High income,,2021-06-11,518991935,
High income,,2021-06-12,522176054,
High income,,2021-06-13,525393400,
High income,,2021-06-14,529261333,
High income,,2021-06-15,533724173,
High income,,2021-06-16,538263538,
High income,,2021-06-17,542456802,
High income,,2021-06-18,547376367,
High income,,2021-06-19,550066063,
High income,,2021-06-20,553101462,
High income,,2021-06-21,556485586,
High income,,2021-06-22,560060118,
High income,,2021-06-23,563848105,
High income,,2021-06-24,567452740,
High income,,2021-06-25,571808885,
High income,,2021-06-26,574247818,
High income,,2021-06-27,593018380,
High income,,2021-06-28,595972909,
High income,,2021-06-29,599368275,
High income,,2021-06-30,603010513,
High income,,2021-07-01,606423871,
High income,,2021-07-02,610694807,
High income,,2021-07-03,613564564,
High income,,2021-07-04,616746620,
High income,,2021-07-05,622409783,
High income,,2021-07-06,625714006,
High income,,2021-07-07,629361621,
High income,,2021-07-08,632842180,
High income,,2021-07-09,637196091,
High income,,2021-07-10,639423788,
High income,,2021-07-11,642299262,
High income,,2021-07-12,645361118,
High income,,2021-07-13,648690369,
High income,,2021-07-14,652071823,
High income,,2021-07-15,655585713,
High income,,2021-07-16,659106509,
High income,,2021-07-17,661134733,
High income,,2021-07-18,663644926,
High income,,2021-07-19,666237607,
High income,,2021-07-20,669325871,
High income,,2021-07-21,672431106,
High income,,2021-07-22,675149773,
High income,,2021-07-23,678129105,
High income,,2021-07-24,679761684,
High income,,2021-07-25,682209940,
High income,,2021-07-26,685500184,
High income,,2021-07-27,688861147,
High income,,2021-07-28,692397093,
High income,,2021-07-29,695855645,
High income,,2021-07-30,699559357,
High income,,2021-07-31,701790545,
High income,,2021-08-01,704270106,
High income,,2021-08-02,707454508,
High income,,2021-08-03,710644666,
High income,,2021-08-04,713663922,
High income,,2021-08-05,716805355,
High income,,2021-08-06,720076123,
High income,,2021-08-07,722270759,
High income,,2021-08-08,724717257,
High income,,2021-08-09,727680863,
High income,,2021-08-10,730571642,
High income,,2021-08-11,733470979,
High income,,2021-08-12,736302515,
High income,,2021-08-13,739147255,
High income,,2021-08-14,740733358,
High income,,2021-08-15,742804237,
High income,,2021-08-16,745746872,
High income,,2021-08-17,748882766,
High income,,2021-08-18,751797846,
High income,,2021-08-19,754630216,
High income,,2021-08-20,758103797,
High income,,2021-08-21,760250539,
High income,,2021-08-22,762350983,
High income,,2021-08-23,765236240,
High income,,2021-08-24,768083635,
High income,,2021-08-25,770931543,
High income,,2021-08-26,773954336,
High income,,2021-08-27,777269221,
High income,,2021-08-28,779320976,
High income,,2021-08-29,781199151,
High income,,2021-08-30,783616178,
High income,,2021-08-31,786097608,
High income,,2021-09-01,788640839,
High income,,2021-09-02,790677095,
High income,,2021-09-03,793406343,
High income,,2021-09-04,795426662,
High income,,2021-09-05,797303382,
High income,,2021-09-06,799597896,
High income,,2021-09-07,802180771,
High income,,2021-09-08,804514175,
High income,,2021-09-09,807086872,
High income,,2021-09-10,810080502,
High income,,2021-09-11,812047489,
High income,,2021-09-12,813624478,
High income,,2021-09-13,816220166,
High income,,2021-09-14,818565732,
High income,,2021-09-15,820678529,
High income,,2021-09-16,822818207,
High income,,2021-09-17,825329335,
High income,,2021-09-18,827201691,
High income,,2021-09-19,828500235,
High income,,2021-09-20,829770891,
High income,,2021-09-21,831349878,
High income,,2021-09-22,832959311,
High income,,2021-09-23,834891676,
High income,,2021-09-24,837263804,
High income,,2021-09-25,838819485,
High income,,2021-09-26,840132913,
High income,,2021-09-27,842164243,
High income,,2021-09-28,844241500,
High income,,2021-09-29,846178795,
High income,,2021-09-30,848114815,
High income,,2021-10-01,850042281,
High income,,2021-10-02,851308752,
High income,,2021-10-03,852339026,
High income,,2021-10-04,853513406,
High income,,2021-10-05,854804275,
High income,,2021-10-06,856051039,
High income,,2021-10-07,857280151,
High income,,2021-10-08,858614731,
High income,,2021-10-09,859638271,
High income,,2021-10-10,860470192,
High income,,2021-10-11,861566031,
High income,,2021-10-12,862845149,
High income,,2021-10-13,864001126,
High income,,2021-10-14,865268574,
High income,,2021-10-15,866753809,
High income,,2021-10-16,867727305,
High income,,2021-10-17,868635487,
High income,,2021-10-18,869780645,
High income,,2021-10-19,870865023,
High income,,2021-10-20,871950573,
High income,,2021-10-21,872947572,
High income,,2021-10-22,874195364,
High income,,2021-10-23,875092362,
High income,,2021-10-24,876016067,
High income,,2021-10-25,877144441,
High income,,2021-10-26,878202702,
High income,,2021-10-27,879216037,
High income,,2021-10-28,880363286,
High income,,2021-10-29,881615349,
High income,,2021-10-30,882225714,
High income,,2021-10-31,882971123,
High income,,2021-11-01,883693244,
High income,,2021-11-02,884467845,
High income,,2021-11-03,885311914,
High income,,2021-11-04,886199626,
High income,,2021-11-05,887330410,
High income,,2021-11-06,888127171,
High income,,2021-11-07,888648526,
High income,,2021-11-08,889658470,
High income,,2021-11-09,890812019,
High income,,2021-11-10,892045639,
High income,,2021-11-11,893143323,
High income,,2021-11-12,894463630,
High income,,2021-11-13,895373223,
High income,,2021-11-14,895935003,
High income,,2021-11-15,896869465,
High income,,2021-11-16,897866166,
High income,,2021-11-17,898893814,
High income,,2021-11-18,899887444,
High income,,2021-11-19,901056193,
High income,,2021-11-20,901878668,
High income,,2021-11-21,902349650,
High income,,2021-11-22,903341142,
High income,,2021-11-23,904332951,
High income,,2021-11-24,905253172,
High income,,2021-11-25,905852878,
High income,,2021-11-26,906740052,
High income,,2021-11-27,907460315,
High income,,2021-11-28,907953043,
High income,,2021-11-29,908817367,
High income,,2021-11-30,911602089,
High income,,2021-12-01,912604609,
High income,,2021-12-02,913554497,
High income,,2021-12-03,914594868,
High income,,2021-12-04,915323871,
High income,,2021-12-05,915832240,
High income,,2021-12-06,916768720,
High income,,2021-12-07,917620617,
High income,,2021-12-08,918521691,
High income,,2021-12-09,919437980,
High income,,2021-12-10,920425392,
High income,,2021-12-11,921033528,
High income,,2021-12-12,921530721,
High income,,2021-12-13,922370502,
High income,,2021-12-14,923243149,
High income,,2021-12-15,924172076,
High income,,2021-12-16,925186759,
High income,,2021-12-17,926328747,
High income,,2021-12-18,927104038,
High income,,2021-12-19,928031386,
High income,,2021-12-20,929129474,
High income,,2021-12-21,930296671,
High income,,2021-12-22,931416480,
High income,,2021-12-23,932218176,
High income,,2021-12-24,932525212,
High income,,2021-12-25,932616484,
High income,,2021-12-26,932982378,
High income,,2021-12-27,933780618,
High income,,2021-12-28,934707658,
High income,,2021-12-29,935597697,
High income,,2021-12-30,936454213,
High income,,2021-12-31,936821256,
High income,,2022-01-01,936898016,
High income,,2022-01-02,937373323,
High income,,2022-01-03,938123541,
High income,,2022-01-04,939012135,
High income,,2022-01-05,939849782,
High income,,2022-01-06,940601910,
High income,,2022-01-07,941684852,
High income,,2022-01-08,942359941,
High income,,2022-01-09,942908037,
High income,,2022-01-10,943682517,
High income,,2022-01-11,944585904,
High income,,2022-01-12,945547782,
High income,,2022-01-13,946448075,
High income,,2022-01-14,947391236,
High income,,2022-01-15,948063716,
High income,,2022-01-16,948646617,
High income,,2022-01-17,949357248,
High income,,2022-01-18,950090031,
High income,,2022-01-19,950970918,
High income,,2022-01-20,951702150,
High income,,2022-01-21,952461502,
High income,,2022-01-22,953001631,
High income,,2022-01-23,953536790,
High income,,2022-01-24,954134483,
High income,,2022-01-25,954755313,
High income,,2022-01-26,955328207,
High income,,2022-01-27,955901240,
High income,,2022-01-28,956543080,
High income,,2022-01-29,956928393,
High income,,2022-01-30,957233414,
High income,,2022-01-31,957795856,
High income,,2022-02-01,958179085,
High income,,2022-02-02,958561446,
High income,,2022-02-03,958933240,
High income,,2022-02-04,959411321,
High income,,2022-02-05,959725254,
High income,,2022-02-06,959999938,
High income,,2022-02-07,960360902,
High income,,2022-02-08,960728523,
High income,,2022-02-09,961091107,
High income,,2022-02-10,961443905,
High income,,2022-02-11,961801887,
High income,,2022-02-12,962055508,
High income,,2022-02-13,962246190,
High income,,2022-02-14,962526460,
High income,,2022-02-15,962809087,
High income,,2022-02-16,963117817,
High income,,2022-02-17,963386183,
High income,,2022-02-18,963713388,
High income,,2022-02-19,963925468,
High income,,2022-02-20,964108016,
High income,,2022-02-21,964346144,
High income,,2022-02-22,964583847,
High income,,2022-02-23,964841253,
High income,,2022-02-24,965096184,
High income,,2022-02-25,965354795,
High income,,2022-02-26,965532166,
High income,,2022-02-27,965676480,
High income,,2022-02-28,965900526,
High income,,2022-03-01,966075173,
High income,,2022-03-02,966251427,
High income,,2022-03-03,966630145,
High income,,2022-03-04,966827592,
High income,,2022-03-05,966971674,
High income,,2022-03-06,967093502,
High income,,2022-03-07,967251338,
High income,,2022-03-08,967393476,
High income,,2022-03-09,967530789,
High income,,2022-03-10,967700736,
High income,,2022-03-11,967868890,
High income,,2022-03-12,968012633,
High income,,2022-03-13,968091220,
High income,,2022-03-14,968213774,
High income,,2022-03-15,968342805,
High income,,2022-03-16,968541038,
High income,,2022-03-17,968686543,
High income,,2022-03-18,968846188,
High income,,2022-03-19,968998121,
High income,,2022-03-20,969092035,
High income,,2022-03-21,969190112,
High income,,2022-03-22,969318374,
High income,,2022-03-23,969491038,
High income,,2022-03-24,969614591,
High income,,2022-03-25,969777393,
High income,,2022-03-26,969927096,
High income,,2022-03-27,970010668,
High income,,2022-03-28,970129375,
High income,,2022-03-29,970244936,
High income,,2022-03-30,970400330,
High income,,2022-03-31,970553466,
High income,,2022-04-01,970725855,
High income,,2022-04-02,970872824,
High income,,2022-04-03,970965601,
High income,,2022-04-04,971101730,
High income,,2022-04-05,971229129,
High income,,2022-04-06,971373950,
High income,,2022-04-07,971499715,
High income,,2022-04-08,971650956,
High income,,2022-04-09,971785512,
High income,,2022-04-10,971864056,
High income,,2022-04-11,971990524,
High income,,2022-04-12,972125011,
High income,,2022-04-13,972260648,
High income,,2022-04-14,972404064,
High income,,2022-04-15,972526201,
High income,,2022-04-16,972633636,
High income,,2022-04-17,972710847,
High income,,2022-04-18,972816081,
High income,,2022-04-19,972947041,
High income,,2022-04-20,973083592,
High income,,2022-04-21,973251761,
High income,,2022-04-22,973399077,
High income,,2022-04-23,973538723,
High income,,2022-04-24,973619610,
High income,,2022-04-25,973727930,
High income,,2022-04-26,973844323,
High income,,2022-04-27,973974205,
High income,,2022-04-28,974097342,
High income,,2022-04-29,974235944,
High income,,2022-04-30,974367053,
High income,,2022-05-01,974428942,
High income,,2022-05-02,974514672,
High income,,2022-05-03,974605199,
High income,,2022-05-04,974714703,
High income,,2022-05-05,974822331,
High income,,2022-05-06,974975452,
High income,,2022-05-07,975074921,
High income,,2022-05-08,975136250,
High income,,2022-05-09,975233858,
High income,,2022-05-10,975359035,
High income,,2022-05-11,975470144,
High income,,2022-05-12,975575814,
High income,,2022-05-13,975742388,
High income,,2022-05-14,975836830,
High income,,2022-05-15,975904999,
High income,,2022-05-16,976002410,
High income,,2022-05-17,976119241,
High income,,2022-05-18,976233893,
High income,,2022-05-19,976346408,
High income,,2022-05-20,976497019,
High income,,2022-05-21,976580812,
High income,,2022-05-22,976641699,
High income,,2022-05-23,976739403,
High income,,2022-05-24,976840615,
High income,,2022-05-25,976971121,
High income,,2022-05-26,977103282,
High income,,2022-05-27,977283940,
High income,,2022-05-28,977351432,
High income,,2022-05-29,977473356,
High income,,2022-05-30,977562905,
High income,,2022-05-31,977723839,
High income,,2022-06-01,977923530,
High income,,2022-06-02,978120363,
High income,,2022-06-03,978242040,
High income,,2022-06-04,978303222,
High income,,2022-06-05,978488876,
High income,,2022-06-06,978601132,
High income,,2022-06-07,978705895,
High income,,2022-06-08,978837580,
High income,,2022-06-09,978934416,
High income,,2022-06-10,979038694,
High income,,2022-06-11,979098917,
High income,,2022-06-12,979135950,
High income,,2022-06-13,979201047,
High income,,2022-06-14,979275682,
High income,,2022-06-15,979352112,
High income,,2022-06-16,979417793,
High income,,2022-06-17,979498314,
High income,,2022-06-18,979551684,
High income,,2022-06-19,979579078,
High income,,2022-06-20,979635165,
High income,,2022-06-21,979711495,
High income,,2022-06-22,979802533,
High income,,2022-06-23,979896575,
High income,,2022-06-24,980007163,
High income,,2022-06-25,980099587,
High income,,2022-06-26,980139543,
High income,,2022-06-27,980224726,
High income,,2022-06-28,980316715,
High income,,2022-06-29,980416189,
High income,,2022-06-30,980514346,
High income,,2022-07-01,980617554,
High income,,2022-07-02,980671087,
High income,,2022-07-03,980695535,
High income,,2022-07-04,980717815,
High income,,2022-07-05,980801040,
High income,,2022-07-06,980898159,
High income,,2022-07-07,980988033,
High income,,2022-07-08,981088137,
High income,,2022-07-09,981153514,
High income,,2022-07-10,981280730,
High income,,2022-07-11,981357261,
High income,,2022-07-12,981443306,
High income,,2022-07-13,981540875,
High income,,2022-07-14,981630507,
High income,,2022-07-15,981738722,
High income,,2022-07-16,981807193,
High income,,2022-07-17,981844578,
High income,,2022-07-18,981924893,
High income,,2022-07-19,982020668,
High income,,2022-07-20,982112463,
High income,,2022-07-21,982201355,
High income,,2022-07-22,982319587,
High income,,2022-07-23,982380891,
High income,,2022-07-24,982438463,
High income,,2022-07-25,982523546,
High income,,2022-07-26,982615918,
High income,,2022-07-27,982709007,
High income,,2022-07-28,982801666,
High income,,2022-07-29,982911088,
High income,,2022-07-30,982971458,
High income,,2022-07-31,983007912,
High income,,2022-08-01,983129215,
High income,,2022-08-02,983218902,
High income,,2022-08-03,983305995,
High income,,2022-08-04,983382617,
High income,,2022-08-05,983483900,
High income,,2022-08-06,983543532,
High income,,2022-08-07,983583164,
High income,,2022-08-08,983655717,
High income,,2022-08-09,983734729,
High income,,2022-08-10,983807589,
High income,,2022-08-11,983873862,
High income,,2022-08-12,983957051,
High income,,2022-08-13,983999729,
High income,,2022-08-14,984035482,
High income,,2022-08-15,984101201,
High income,,2022-08-16,984175298,
High income,,2022-08-17,984255188,
High income,,2022-08-18,984340730,
High income,,2022-08-19,984439786,
High income,,2022-08-20,984492459,
High income,,2022-08-21,984527903,
High income,,2022-08-22,984596382,
High income,,2022-08-23,984670439,
High income,,2022-08-24,984754590,
High income,,2022-08-25,984817361,
High income,,2022-08-26,984918022,
High income,,2022-08-27,984960561,
High income,,2022-08-28,985010280,
High income,,2022-08-29,985083373,
High income,,2022-08-30,985171960,
High income,,2022-08-31,985253365,
High income,,2022-09-01,985326829,
High income,,2022-09-02,985399169,
High income,,2022-09-03,985437361,
High income,,2022-09-04,985481109,
High income,,2022-09-05,985513555,
High income,,2022-09-06,985571743,
High income,,2022-09-07,985663146,
High income,,2022-09-08,985751926,
High income,,2022-09-09,985853314,
High income,,2022-09-10,985900165,
High income,,2022-09-11,985940607,
High income,,2022-09-12,986030950,
High income,,2022-09-13,986117212,
High income,,2022-09-14,986212543,
High income,,2022-09-15,986304702,
High income,,2022-09-16,986403619,
High income,,2022-09-17,986448085,
High income,,2022-09-18,986503488,
High income,,2022-09-19,986592615,
High income,,2022-09-20,986676252,
High income,,2022-09-21,986771136,
High income,,2022-09-22,986868038,
High income,,2022-09-23,986975125,
High income,,2022-09-24,987021355,
High income,,2022-09-25,987054137,
High income,,2022-09-26,987164539,
High income,,2022-09-27,987250043,
High income,,2022-09-28,987353310,
High income,,2022-09-29,987460229,
High income,,2022-09-30,987568405,
High income,,2022-10-01,987609745,
High income,,2022-10-02,987636024,
High income,,2022-10-03,987734327,
High income,,2022-10-04,987812130,
High income,,2022-10-05,987903322,
High income,,2022-10-06,987996405,
High income,,2022-10-07,988100336,
High income,,2022-10-08,988154562,
High income,,2022-10-09,988179641,
High income,,2022-10-10,988269134,
High income,,2022-10-11,988357985,
High income,,2022-10-12,988449260,
High income,,2022-10-13,988550126,
High income,,2022-10-14,988656314,
High income,,2022-10-15,988698508,
High income,,2022-10-16,991444353,
High income,,2022-10-17,991540387,
High income,,2022-10-18,991616772,
High income,,2022-10-19,991703882,
High income,,2022-10-20,991820261,
High income,,2022-10-21,991912942,
High income,,2022-10-22,991949986,
High income,,2022-10-23,991975093,
High income,,2022-10-24,992072092,
High income,,2022-10-25,992141330,
High income,,2022-10-26,992219120,
High income,,2022-10-27,993302073,
High income,,2022-10-28,993380415,
High income,,2022-10-29,993407835,
High income,,2022-10-30,993422772,
High income,,2022-10-31,993477254,
High income,,2022-11-01,993498360,
High income,,2022-11-02,993517483,
High income,,2022-11-03,993598599,
Honduras,HND,2021-02-28,2684,
Honduras,HND,2021-03-16,7100,
Honduras,HND,2021-03-17,28570,
Honduras,HND,2021-03-19,37317,
Honduras,HND,2021-03-21,43073,
Honduras,HND,2021-04-03,52772,
Honduras,HND,2021-04-09,55000,
Honduras,HND,2021-05-15,108538,
Honduras,HND,2021-05-21,136476,
Honduras,HND,2021-05-28,209704,
Honduras,HND,2021-06-02,320832,
Honduras,HND,2021-06-06,369571,
Honduras,HND,2021-06-10,390063,
Honduras,HND,2021-06-11,402319,
Honduras,HND,2021-06-13,421925,
Honduras,HND,2021-06-16,430859,
Honduras,HND,2021-06-17,439563,
Honduras,HND,2021-06-18,484018,
Honduras,HND,2021-06-22,533888,
Honduras,HND,2021-06-24,625910,
Honduras,HND,2021-07-02,761715,
Honduras,HND,2021-07-03,845456,
Honduras,HND,2021-07-07,912814,
Honduras,HND,2021-07-09,1020739,
Honduras,HND,2021-07-12,1093093,
Honduras,HND,2021-07-16,1138154,
